id,observed_on,time_observed_at,quality_grade,latitude,longitude,geoprivacy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name
5137102,2/19/17,2017-02-19 20:33:38 UTC,research,36.0807107622,-78.8149773516,,Betula nigra,river birch,Plantae,117429,Plantae,Tracheophyta,Magnoliopsida
5137120,2/19/17,2017-02-19 20:33:53 UTC,research,36.0805211217,-78.8146763575,,Castor canadensis,American Beaver,Mammalia,43794,Animalia,Chordata,Mammalia
5137136,2/19/17,2017-02-19 20:40:49 UTC,research,36.0805695271,-78.8147269004,,Acer rubrum,red maple,Plantae,48098,Plantae,Tracheophyta,Magnoliopsida
5137147,2/19/17,2017-02-19 20:44:45 UTC,research,36.0804156354,-78.814847516,,Allium vineale,wild garlic,Plantae,75371,Plantae,Tracheophyta,Liliopsida
5148337,2/21/17,2017-02-21 17:09:06 UTC,research,36.0160587123,-78.9326411673,,Cardinalis cardinalis,Northern Cardinal,Aves,9083,Animalia,Chordata,Aves
5148561,2/21/17,2017-02-21 17:32:39 UTC,research,36.026299093,-78.8970710524,,Turdus migratorius,American Robin,Aves,12727,Animalia,Chordata,Aves
5148583,2/21/17,2017-02-21 17:38:59 UTC,research,36.0260330933,-78.8971582242,,Pipilo erythrophthalmus,Eastern Towhee,Aves,9424,Animalia,Chordata,Aves
5149515,2/21/17,2017-02-21 20:45:36 UTC,research,36.0258681793,-78.8970083558,,Hedera helix,common ivy,Plantae,55882,Plantae,Tracheophyta,Magnoliopsida
5185699,2/26/17,2017-02-26 19:27:30 UTC,research,36.0138320923,-78.8943862915,,Claytonia virginica,Virginia spring beauty,Plantae,117434,Plantae,Tracheophyta,Magnoliopsida
5185707,2/26/17,2017-02-26 19:27:02 UTC,research,36.0136642456,-78.8943862915,,Viola sororia,common blue violet,Plantae,82816,Plantae,Tracheophyta,Magnoliopsida
5185711,2/26/17,2017-02-26 19:26:53 UTC,research,36.0136642456,-78.8943862915,,Claytonia virginica,Virginia spring beauty,Plantae,117434,Plantae,Tracheophyta,Magnoliopsida
5241535,3/6/17,2017-03-07 04:30:05 UTC,research,36.0262982548,-78.8970102836,,Ectropis crepuscularia,Small Engrailed,Insecta,143009,Animalia,Arthropoda,Insecta
5307008,3/14/17,2017-03-14 19:20:15 UTC,research,36.0108070374,-78.9195861816,,Vicia sativa,Common Vetch,Plantae,53324,Plantae,Tracheophyta,Magnoliopsida
5307015,3/14/17,2017-03-14 19:21:18 UTC,research,36.0109024048,-78.9194030762,,Verbascum thapsus,great mullein,Plantae,59029,Plantae,Tracheophyta,Magnoliopsida
5307022,3/14/17,2017-03-14 19:19:52 UTC,research,36.0100898743,-78.9186553955,,Vinca major,greater periwinkle,Plantae,53326,Plantae,Tracheophyta,Magnoliopsida
5382410,3/17/17,2017-03-17 20:12:52 UTC,research,36.0261441116,-78.8971762453,,Thryothorus ludovicianus,Carolina Wren,Aves,7513,Animalia,Chordata,Aves
5382419,3/17/17,2017-03-17 20:13:50 UTC,research,36.026282874,-78.8972293027,,Cardinalis cardinalis,Northern Cardinal,Aves,9083,Animalia,Chordata,Aves
5382427,3/17/17,2017-03-17 15:46:03 UTC,research,36.0326839115,-78.9769304798,,Hepatica americana,round-lobed hepatica,Plantae,741014,Plantae,Tracheophyta,Magnoliopsida
5388985,3/17/17,2017-03-17 17:48:15 UTC,research,36.0234083333,-78.92862,,Ardea herodias,Great Blue Heron,Aves,4956,Animalia,Chordata,Aves
5409465,3/20/17,2017-03-20 16:37:21 UTC,research,36.0240583333,-78.9248416667,,Toxomerus geminatus,Eastern Calligrapher,Insecta,126532,Animalia,Arthropoda,Insecta
5417428,3/21/17,2017-03-21 15:56:14 UTC,research,36.0138607,-78.921708,,Trifolium repens,white clover,Plantae,55745,Plantae,Tracheophyta,Magnoliopsida
5443341,3/24/17,2017-03-24 16:48:55 UTC,research,36.0231028333,-78.928895,,Bombycilla cedrorum,Cedar Waxwing,Aves,7428,Animalia,Chordata,Aves
5445411,3/24/17,2017-03-24 21:07:57 UTC,research,36.0136108398,-78.919303894,,Punctelia rudecta,rough speckled shield lichen,Fungi,151767,Fungi,Ascomycota,Lecanoromycetes
5445418,3/24/17,2017-03-24 21:10:43 UTC,research,36.0159566,-78.9189675,,Hedera helix,common ivy,Plantae,55882,Plantae,Tracheophyta,Magnoliopsida
5445494,3/24/17,2017-03-24 21:11:04 UTC,research,36.0158652835,-78.9190796535,,Trifolium repens,white clover,Plantae,55745,Plantae,Tracheophyta,Magnoliopsida
5447031,3/24/17,2017-03-24 21:38:03 UTC,research,36.013004303,-78.9170227051,,Veronica hederifolia,Ivy-leaved Speedwell,Plantae,56129,Plantae,Tracheophyta,Magnoliopsida
5447033,3/24/17,2017-03-24 21:30:55 UTC,research,36.0149726868,-78.9169006348,,Viola sororia priceana,Confederate violet,Plantae,348951,Plantae,Tracheophyta,Magnoliopsida
5447036,3/24/17,2017-03-24 21:30:44 UTC,research,36.0149459839,-78.9168701172,,Viola sororia priceana,Confederate violet,Plantae,348951,Plantae,Tracheophyta,Magnoliopsida
5447064,3/24/17,2017-03-24 21:25:32 UTC,research,36.0159225464,-78.9180984497,,Lamium purpureum,red deadnettle,Plantae,55851,Plantae,Tracheophyta,Magnoliopsida
5447076,3/24/17,2017-03-24 21:24:56 UTC,research,36.016040802,-78.9181213379,,Galium aparine,catchweed bedstraw,Plantae,53059,Plantae,Tracheophyta,Magnoliopsida
5447078,3/24/17,2017-03-24 21:24:49 UTC,research,36.0160293579,-78.9181137085,,Muscari neglectum,Grape hyacinth,Plantae,68846,Plantae,Tracheophyta,Liliopsida
5447093,3/24/17,2017-03-24 21:24:26 UTC,research,36.0161094666,-78.9179077148,,Ipheion uniflorum,Spring starflower,Plantae,77493,Plantae,Tracheophyta,Liliopsida
5447123,3/24/17,2017-03-24 21:22:03 UTC,research,36.0164451599,-78.9179077148,,Glechoma hederacea,ground-ivy,Plantae,55830,Plantae,Tracheophyta,Magnoliopsida
5447130,3/24/17,2017-03-24 21:20:16 UTC,research,36.01720047,-78.9187927246,,Sherardia arvensis,Field madder,Plantae,47691,Plantae,Tracheophyta,Magnoliopsida
5449473,3/24/17,2017-03-24 22:09:39 UTC,research,36.0151100159,-78.9179916382,,Ranunculus abortivus,small-flowered buttercup,Plantae,126371,Plantae,Tracheophyta,Magnoliopsida
5472003,3/26/17,2017-03-26 21:44:00 UTC,research,36.0057138889,-78.8531805556,,Viola bicolor,American field pansy,Plantae,57631,Plantae,Tracheophyta,Magnoliopsida
5488968,3/28/17,2017-03-28 16:11:29 UTC,research,36.0242319061,-78.8960959856,,Aquilegia canadensis,red columbine,Plantae,49868,Plantae,Tracheophyta,Magnoliopsida
5489019,3/28/17,2017-03-28 16:12:57 UTC,research,36.0240512342,-78.8967333455,,Cercis canadensis,eastern redbud,Plantae,48502,Plantae,Tracheophyta,Magnoliopsida
5489112,3/28/17,2017-03-28 16:19:32 UTC,research,36.0221983306,-78.897453351,,Trifolium repens,white clover,Plantae,55745,Plantae,Tracheophyta,Magnoliopsida
5489132,3/28/17,2017-03-28 16:21:16 UTC,research,36.0218756693,-78.8974425384,,Taraxacum officinale,common dandelion,Plantae,47602,Plantae,Tracheophyta,Magnoliopsida
5489142,3/28/17,2017-03-28 16:23:09 UTC,research,36.0212062067,-78.8972624951,,Hedera helix,common ivy,Plantae,55882,Plantae,Tracheophyta,Magnoliopsida
5489177,3/28/17,2017-03-28 16:24:24 UTC,research,36.0206136899,-78.8968738262,,Cornus florida,flowering dogwood,Plantae,54777,Plantae,Tracheophyta,Magnoliopsida
5489190,3/28/17,2017-03-28 16:24:47 UTC,research,36.0204939125,-78.8967809547,,Vinca major,greater periwinkle,Plantae,53326,Plantae,Tracheophyta,Magnoliopsida
5489969,3/28/17,2017-03-28 16:47:14 UTC,research,36.023475,-78.927995,,Cornus florida,flowering dogwood,Plantae,54777,Plantae,Tracheophyta,Magnoliopsida
5489975,3/28/17,2017-03-28 16:48:34 UTC,research,36.0234971667,-78.92758,,Rhododendron canescens,Mountain Azalea,Plantae,56232,Plantae,Tracheophyta,Magnoliopsida
5489983,3/28/17,2017-03-28 17:00:49 UTC,research,36.0252805,-78.92292,,Anas platyrhynchos,Mallard,Aves,6930,Animalia,Chordata,Aves
5500519,3/29/17,2017-03-29 18:11:23 UTC,research,36.0243945,-78.9253833333,,Potentilla indica,mock strawberry,Plantae,243824,Plantae,Tracheophyta,Magnoliopsida
5500525,3/29/17,2017-03-29 18:12:24 UTC,research,36.0243305,-78.9255666667,,Anas platyrhynchos,Mallard,Aves,6930,Animalia,Chordata,Aves
5508093,3/28/17,2017-03-28 16:25:11 UTC,research,36.0203569522,-78.896719683,,Lonicera japonica,Japanese honeysuckle,Plantae,77835,Plantae,Tracheophyta,Magnoliopsida
5508255,3/28/17,2017-03-28 16:25:57 UTC,research,36.0201210017,-78.8965750114,,Elaeagnus umbellata,autumn olive,Plantae,64697,Plantae,Tracheophyta,Magnoliopsida
5508264,3/28/17,2017-03-28 16:27:02 UTC,research,36.0198243661,-78.8964191918,,Cercis canadensis,eastern redbud,Plantae,48502,Plantae,Tracheophyta,Magnoliopsida
5508297,3/28/17,2017-03-28 16:32:57 UTC,research,36.019828138,-78.8942160924,,Aquilegia canadensis,red columbine,Plantae,49868,Plantae,Tracheophyta,Magnoliopsida
5508306,3/28/17,2017-03-28 16:38:52 UTC,research,36.0198341729,-78.8914914709,,Lamium purpureum,red deadnettle,Plantae,55851,Plantae,Tracheophyta,Magnoliopsida
5508313,3/28/17,2017-03-28 16:40:58 UTC,research,36.0196127904,-78.8912605365,,Prunus serotina,black cherry,Plantae,54834,Plantae,Tracheophyta,Magnoliopsida
5508317,3/28/17,2017-03-28 16:42:10 UTC,research,36.0202503344,-78.8912989386,,Campsis radicans,American trumpet vine,Plantae,75995,Plantae,Tracheophyta,Magnoliopsida
5518938,3/31/17,2017-03-31 16:47:15 UTC,research,36.0237416667,-78.92598,,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110,Animalia,Arthropoda,Insecta
5518943,3/31/17,2017-03-31 17:00:36 UTC,research,36.0242888333,-78.925675,,Ellychnia corrusca,Winter Firefly,Insecta,125627,Animalia,Arthropoda,Insecta
5570872,4/2/17,2017-04-02 19:50:00 UTC,research,36.0219880706,-78.8912243397,,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,Animalia,Chordata,Mammalia
5570969,4/4/17,2017-04-04 20:32:43 UTC,research,36.0261739511,-78.8970521931,,Agkistrodon contortrix,Eastern Copperhead,Reptilia,912622,Animalia,Chordata,Reptilia
5637248,4/10/17,2017-04-10 15:06:57 UTC,research,36.0036468152,-78.9011439079,,Turdus migratorius,American Robin,Aves,12727,Animalia,Chordata,Aves
5637330,4/10/17,2017-04-10 15:15:04 UTC,research,36.0044338253,-78.9013686213,,Melissa officinalis,lemon balm,Plantae,59901,Plantae,Tracheophyta,Magnoliopsida
5675127,4/13/17,2017-04-13 15:31:04 UTC,research,36.0108566284,-78.9194488525,,Vinca major,greater periwinkle,Plantae,53326,Plantae,Tracheophyta,Magnoliopsida
5675134,4/13/17,2017-04-13 15:29:54 UTC,research,36.0106315613,-78.9194946289,,Trifolium pratense,red clover,Plantae,51875,Plantae,Tracheophyta,Magnoliopsida
5692804,4/14/17,2017-04-14 16:58:20 UTC,research,36.0235445,-78.9272216667,,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110,Animalia,Arthropoda,Insecta
5788295,4/17/17,2017-04-17 15:00:31 UTC,research,36.0045236723,-78.9013309245,,Equisetum hyemale,rough horsetail,Plantae,52673,Plantae,Tracheophyta,Polypodiopsida
5819406,4/17/17,2017-04-17 22:42:22 UTC,research,36.0116919503,-78.9224717394,,Vitis rotundifolia,muscadine,Plantae,82529,Plantae,Tracheophyta,Magnoliopsida
5819418,4/17/17,2017-04-17 22:44:48 UTC,research,36.0118678864,-78.9226081968,,Mimus polyglottos,Northern Mockingbird,Aves,14886,Animalia,Chordata,Aves
5873520,4/20/17,2017-04-20 16:57:05 UTC,research,36.0241166667,-78.9257133333,,Chrysopilus thoracicus,Golden-backed Snipe Fly,Insecta,61492,Animalia,Arthropoda,Insecta
5873533,4/20/17,2017-04-20 17:10:40 UTC,research,36.0249833333,-78.9235466667,,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta
5891462,4/21/17,2017-04-21 17:04:48 UTC,research,36.0233471667,-78.9286716667,,Delphinia picta,Common Picture-winged Fly,Insecta,126848,Animalia,Arthropoda,Insecta
5891466,4/21/17,2017-04-21 17:07:13 UTC,research,36.0231945,-78.9292,,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110,Animalia,Arthropoda,Insecta
5953757,4/25/17,2017-04-25 17:04:02 UTC,research,36.0241861667,-78.9256583333,,Delphinia picta,Common Picture-winged Fly,Insecta,126848,Animalia,Arthropoda,Insecta
5996696,4/28/17,2017-04-28 17:05:02 UTC,research,36.0237055,-78.926025,,Leucauge venusta,Orchard Orbweaver,Arachnida,778499,Animalia,Arthropoda,Arachnida
6024589,4/30/17,,research,36.010929,-78.902455,,Sherardia arvensis,Field madder,Plantae,47691,Plantae,Tracheophyta,Magnoliopsida
6024693,4/30/17,2017-04-30 18:26:41 UTC,research,36.010895879,-78.9025829081,,Trifolium repens,white clover,Plantae,55745,Plantae,Tracheophyta,Magnoliopsida
6024711,4/30/17,,research,36.008154,-78.905343,,Glechoma hederacea,ground-ivy,Plantae,55830,Plantae,Tracheophyta,Magnoliopsida
6024878,4/30/17,2017-04-30 18:45:38 UTC,research,36.0109576956,-78.9025576786,,Salvia lyrata,lyreleaf sage,Plantae,64093,Plantae,Tracheophyta,Magnoliopsida
6024947,4/30/17,2017-04-30 18:49:43 UTC,research,36.010929,-78.902455,,Dioscorea polystachya,Chinese yam,Plantae,119141,Plantae,Tracheophyta,Liliopsida
6024959,4/30/17,2017-04-30 18:50:16 UTC,research,36.01080415,-78.90270157,,Plantago major,greater plantain,Plantae,58961,Plantae,Tracheophyta,Magnoliopsida
6024983,4/30/17,2017-04-30 18:51:57 UTC,research,36.0105776,-78.9026996,,Microstegium vimineum,Japanese stiltgrass,Plantae,116710,Plantae,Tracheophyta,Liliopsida
6024991,4/30/17,2017-04-30 18:52:46 UTC,research,36.010733312,-78.9026289248,,Bombus bimaculatus,Two-spotted Bumble Bee,Insecta,52779,Animalia,Arthropoda,Insecta
6025008,4/30/17,2017-04-30 18:54:05 UTC,research,36.0104627861,-78.902608892,,Toxicodendron radicans,poison ivy,Plantae,58732,Plantae,Tracheophyta,Magnoliopsida
6025017,4/30/17,2017-04-30 18:53:42 UTC,research,36.0106716212,-78.9027054515,,Elaeagnus pungens,thorny olive,Plantae,162214,Plantae,Tracheophyta,Magnoliopsida
6025021,4/30/17,2017-04-30 18:53:05 UTC,research,36.010929,-78.902455,,Juncus effusus,Soft Rush,Plantae,56153,Plantae,Tracheophyta,Liliopsida
6025032,4/30/17,2017-04-30 18:55:06 UTC,research,36.0107577034,-78.9027098101,,Carya illinoinensis,pecan,Plantae,67593,Plantae,Tracheophyta,Magnoliopsida
6025033,4/30/17,2017-04-30 18:53:51 UTC,research,36.01086878,-78.90254982,,Arisaema dracontium,green dragon,Plantae,84261,Plantae,Tracheophyta,Liliopsida
6025042,4/30/17,2017-04-30 18:55:21 UTC,research,36.0104937,-78.9026996,,Potentilla indica,mock strawberry,Plantae,243824,Plantae,Tracheophyta,Magnoliopsida
6025076,4/30/17,2017-04-30 18:56:39 UTC,research,36.0104383529,-78.9026015998,,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278,Plantae,Tracheophyta,Magnoliopsida
6025081,4/30/17,2017-04-30 18:56:52 UTC,research,36.010929,-78.902455,,Acer negundo,boxelder,Plantae,47726,Plantae,Tracheophyta,Magnoliopsida
6025110,4/30/17,2017-04-30 18:57:10 UTC,research,36.0104888,-78.9030975,,Podophyllum peltatum,mayapple,Plantae,49288,Plantae,Tracheophyta,Magnoliopsida
6025116,4/30/17,2017-04-30 18:58:31 UTC,research,36.0104317312,-78.902600091,,Elaeagnus pungens,thorny olive,Plantae,162214,Plantae,Tracheophyta,Magnoliopsida
6025117,4/30/17,2017-04-30 18:58:38 UTC,research,36.010397533,-78.9027295076,,Dioscorea polystachya,Chinese yam,Plantae,119141,Plantae,Tracheophyta,Liliopsida
6025132,4/30/17,2017-04-30 18:59:38 UTC,research,36.0103916237,-78.9027540666,,Liquidambar styraciflua,American sweetgum,Plantae,49658,Plantae,Tracheophyta,Magnoliopsida
6025136,4/30/17,2017-04-30 18:59:23 UTC,research,36.0107422,-78.9022133,,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278,Plantae,Tracheophyta,Magnoliopsida
6025149,4/30/17,2017-04-30 19:00:30 UTC,research,36.01081,-78.902505,,Toxicodendron radicans,poison ivy,Plantae,58732,Plantae,Tracheophyta,Magnoliopsida
6025162,4/30/17,2017-04-30 19:01:42 UTC,research,36.0103811464,-78.9026238118,,Impatiens capensis,common jewelweed,Plantae,47888,Plantae,Tracheophyta,Magnoliopsida
6025163,4/30/17,2017-04-30 19:01:34 UTC,research,36.01078779,-78.90258271,,Clematis virginiana,virgin's-bower,Plantae,62778,Plantae,Tracheophyta,Magnoliopsida
6025184,4/30/17,2017-04-30 19:02:50 UTC,research,36.0104159313,-78.9025466145,,Euonymus fortunei,fortune's spindle,Plantae,130893,Plantae,Tracheophyta,Magnoliopsida
6025193,4/30/17,2017-04-30 19:02:57 UTC,research,36.0103505105,-78.9026703314,,Smilax rotundifolia,roundleaf greenbrier,Plantae,60746,Plantae,Tracheophyta,Liliopsida
6025205,4/30/17,2017-04-30 19:05:07 UTC,research,36.0103817331,-78.9027164318,,Toxicodendron radicans,poison ivy,Plantae,58732,Plantae,Tracheophyta,Magnoliopsida
6025208,4/30/17,2017-04-30 19:04:27 UTC,research,36.01082249,-78.90262684,,Galium aparine,catchweed bedstraw,Plantae,53059,Plantae,Tracheophyta,Magnoliopsida
6025218,4/30/17,2017-04-30 19:06:48 UTC,research,36.0108723,-78.9022575,,Acer floridanum,southern sugar maple,Plantae,48079,Plantae,Tracheophyta,Magnoliopsida
6025238,4/30/17,2017-04-30 19:07:34 UTC,research,36.010697,-78.902537,,Liquidambar styraciflua,American sweetgum,Plantae,49658,Plantae,Tracheophyta,Magnoliopsida
6025259,4/30/17,2017-04-30 19:08:03 UTC,research,36.01033424,-78.90301786,,Clematis virginiana,virgin's-bower,Plantae,62778,Plantae,Tracheophyta,Magnoliopsida
6025286,4/30/17,2017-04-30 19:11:50 UTC,research,36.0096442094,-78.9031383768,,Cardinalis cardinalis,Northern Cardinal,Aves,9083,Animalia,Chordata,Aves
6025329,4/30/17,2017-04-30 19:14:56 UTC,research,36.0103853373,-78.9026083053,,Euonymus americanus,strawberry bush,Plantae,83150,Plantae,Tracheophyta,Magnoliopsida
6025332,4/30/17,2017-04-30 19:13:44 UTC,research,36.01026745,-78.90303623,,Itea virginica,Virginia sweetspire,Plantae,83152,Plantae,Tracheophyta,Magnoliopsida
6025340,4/30/17,2017-04-30 19:14:40 UTC,research,36.010697,-78.902526,,Podophyllum peltatum,mayapple,Plantae,49288,Plantae,Tracheophyta,Magnoliopsida
6025355,4/30/17,2017-04-30 19:16:33 UTC,research,36.010567,-78.902419,,Passiflora lutea,yellow passionflower,Plantae,51450,Plantae,Tracheophyta,Magnoliopsida
6025375,4/30/17,2017-04-30 19:17:54 UTC,research,36.0103986645,-78.9025685751,,Galium aparine,catchweed bedstraw,Plantae,53059,Plantae,Tracheophyta,Magnoliopsida
6025379,4/30/17,2017-04-30 19:17:24 UTC,research,36.01031097,-78.90282435,,Arisaema triphyllum,Jack-in-the-pulpit,Plantae,50310,Plantae,Tracheophyta,Liliopsida
6025382,4/30/17,2017-04-30 19:17:44 UTC,research,36.0110402,-78.9022575,,Campsis radicans,American trumpet vine,Plantae,75995,Plantae,Tracheophyta,Magnoliopsida
6025447,4/30/17,2017-04-30 19:20:43 UTC,research,36.01054,-78.902473,,Polystichum acrostichoides,Christmas fern,Plantae,54412,Plantae,Tracheophyta,Polypodiopsida
6025472,4/30/17,2017-04-30 19:24:39 UTC,research,36.0111242,-78.9022575,,Ilex cornuta,Chinese holly,Plantae,164038,Plantae,Tracheophyta,Magnoliopsida
6025494,4/30/17,2017-04-30 19:26:00 UTC,research,36.01056086,-78.90253647,,Asplenium platyneuron,ebony spleenwort,Plantae,122056,Plantae,Tracheophyta,Polypodiopsida
6025505,4/30/17,2017-04-30 19:27:13 UTC,research,36.010376,-78.902773,,Ilex opaca,American holly,Plantae,60749,Plantae,Tracheophyta,Magnoliopsida
6025506,4/30/17,2017-04-30 19:24:54 UTC,research,36.01005567,-78.90216749,,Styrax grandifolius,Bigleaf Snowbell,Plantae,169427,Plantae,Tracheophyta,Magnoliopsida
6025526,4/30/17,2017-04-30 19:28:22 UTC,research,36.010445,-78.90272,,Euonymus americanus,strawberry bush,Plantae,83150,Plantae,Tracheophyta,Magnoliopsida
6025565,4/30/17,2017-04-30 19:30:46 UTC,research,36.0110402,-78.9022575,,Euonymus fortunei,fortune's spindle,Plantae,130893,Plantae,Tracheophyta,Magnoliopsida
6025598,4/30/17,2017-04-30 19:32:07 UTC,research,36.0103646759,-78.9027092234,,Cercis canadensis,eastern redbud,Plantae,48502,Plantae,Tracheophyta,Magnoliopsida
6025612,4/30/17,2017-04-30 19:31:50 UTC,research,36.010376,-78.90273,,Liriodendron tulipifera,tulip tree,Plantae,53582,Plantae,Tracheophyta,Magnoliopsida
6025648,4/30/17,2017-04-30 19:30:49 UTC,research,36.0101425,-78.90239394,,Euonymus americanus,strawberry bush,Plantae,83150,Plantae,Tracheophyta,Magnoliopsida
6025864,4/30/17,2017-04-30 19:41:43 UTC,research,36.0102997162,-78.9026123286,,Sassafras albidum,sassafras,Plantae,54795,Plantae,Tracheophyta,Magnoliopsida
6025887,4/30/17,2017-04-30 19:42:08 UTC,research,36.0101875663,-78.9025500511,,Sassafras albidum,sassafras,Plantae,54795,Plantae,Tracheophyta,Magnoliopsida
6025921,4/30/17,2017-04-30 19:42:02 UTC,research,36.01006578,-78.90249712,,Youngia japonica,Oriental false hawksbeard,Plantae,127066,Plantae,Tracheophyta,Magnoliopsida
6026003,4/30/17,2017-04-30 19:48:46 UTC,research,36.0101734847,-78.9027071279,,Euonymus americanus,strawberry bush,Plantae,83150,Plantae,Tracheophyta,Magnoliopsida
6026017,4/30/17,2017-04-30 19:49:34 UTC,research,36.0099452,-78.9017712,,Sassafras albidum,sassafras,Plantae,54795,Plantae,Tracheophyta,Magnoliopsida
6026052,4/30/17,2017-04-30 19:52:48 UTC,research,36.010428,-78.902677,,Itea virginica,Virginia sweetspire,Plantae,83152,Plantae,Tracheophyta,Magnoliopsida
6026053,4/30/17,2017-04-30 19:50:52 UTC,research,36.0102769174,-78.9027910308,,Sanguinaria canadensis,bloodroot,Plantae,51044,Plantae,Tracheophyta,Magnoliopsida
